"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006929","GO:0006929","substrate-dependent cell migration","1/39","5/612",0.281328302793159,0.781984180491178,NA,"Q28377",1
"GO:0009112","GO:0009112","nucleobase metabolic process","1/39","5/612",0.281328302793159,0.781984180491178,NA,"F7C708",1
"GO:0009116","GO:0009116","nucleoside metabolic process","1/39","5/612",0.281328302793159,0.781984180491178,NA,"F7C708",1
"GO:0009126","GO:0009126","purine nucleoside monophosphate metabolic process","1/39","5/612",0.281328302793159,0.781984180491178,NA,"F7C708",1
"GO:0009161","GO:0009161","ribonucleoside monophosphate metabolic process","1/39","5/612",0.281328302793159,0.781984180491178,NA,"F7C708",1
"GO:0009167","GO:0009167","purine ribonucleoside monophosphate metabolic process","1/39","5/612",0.281328302793159,0.781984180491178,NA,"F7C708",1
"GO:0015291","GO:0015291","secondary active transmembrane transporter activity","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2HLR9",1
"GO:0016054","GO:0016054","organic acid catabolic process","1/39","5/612",0.281328302793159,0.781984180491178,NA,"F7D917",1
"GO:0016620","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2HCD2",1
"GO:0016810","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","1/39","5/612",0.281328302793159,0.781984180491178,NA,"F7C708",1
"GO:0016875","GO:0016875","ligase activity, forming carbon-oxygen bonds","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2KTL8",1
"GO:0016903","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2HCD2",1
"GO:0031952","GO:0031952","regulation of protein autophosphorylation","1/39","5/612",0.281328302793159,0.781984180491178,NA,"F6Q698",1
"GO:0033293","GO:0033293","monocarboxylic acid binding","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2I4T2",1
"GO:0043038","GO:0043038","amino acid activation","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2KTL8",1
"GO:0043039","GO:0043039","tRNA aminoacylation","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2KTL8",1
"GO:0044853","GO:0044853","plasma membrane raft","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2GTR9",1
"GO:0045109","GO:0045109","intermediate filament organization","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2HXD5",1
"GO:0046364","GO:0046364","monosaccharide biosynthetic process","1/39","5/612",0.281328302793159,0.781984180491178,NA,"F7D917",1
"GO:0046395","GO:0046395","carboxylic acid catabolic process","1/39","5/612",0.281328302793159,0.781984180491178,NA,"F7D917",1
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2HMJ3",1
"GO:0048588","GO:0048588","developmental cell growth","1/39","5/612",0.281328302793159,0.781984180491178,NA,"Q28377",1
"GO:0048638","GO:0048638","regulation of developmental growth","1/39","5/612",0.281328302793159,0.781984180491178,NA,"Q28377",1
"GO:0050732","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","1/39","5/612",0.281328302793159,0.781984180491178,NA,"F6Q698",1
"GO:0050769","GO:0050769","positive regulation of neurogenesis","1/39","5/612",0.281328302793159,0.781984180491178,NA,"Q28377",1
"GO:0071604","GO:0071604","transforming growth factor beta production","1/39","5/612",0.281328302793159,0.781984180491178,NA,"Q28377",1
"GO:0071634","GO:0071634","regulation of transforming growth factor beta production","1/39","5/612",0.281328302793159,0.781984180491178,NA,"Q28377",1
"GO:0097729","GO:0097729","9+2 motile cilium","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2HE28",1
"GO:0140101","GO:0140101","catalytic activity, acting on a tRNA","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2KTL8",1
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","1/39","5/612",0.281328302793159,0.781984180491178,NA,"F7C708",1
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","1/39","5/612",0.281328302793159,0.781984180491178,NA,"A0A3Q2HXD5",1
"GO:1990138","GO:1990138","neuron projection extension","1/39","5/612",0.281328302793159,0.781984180491178,NA,"Q28377",1
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","2/39","17/612",0.29584931841351,0.820087808459427,NA,"F6V881/Q28377",2
"GO:0048585","GO:0048585","negative regulation of response to stimulus","6/39","72/612",0.304110118464314,0.838707575202975,NA,"F6R528/F6Q698/F6PH38/A0A5F5PPB8/A0A3Q2HVB6/F6YWC0",6
"GO:0016491","GO:0016491","oxidoreductase activity","3/39","31/612",0.315664147241215,0.838707575202975,NA,"A0A3Q2HCD2/A0A3Q2LQ80/F7D917",3
"GO:0030234","GO:0030234","enzyme regulator activity","6/39","73/612",0.316101334926379,0.838707575202975,NA,"A0A5F5PU06/Q28377/F7DAF6/F6QX36/A0A3Q2HWQ6/A0A3Q2KTL8",6
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","2/39","18/612",0.320288459165528,0.838707575202975,NA,"F6R528/A0A3Q2HXD5",2
"GO:0030193","GO:0030193","regulation of blood coagulation","2/39","18/612",0.320288459165528,0.838707575202975,NA,"F6PH38/A0A5F5PPB8",2
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","2/39","18/612",0.320288459165528,0.838707575202975,NA,"F6PH38/A0A5F5PPB8",2
"GO:0070201","GO:0070201","regulation of establishment of protein localization","2/39","18/612",0.320288459165528,0.838707575202975,NA,"F6PH38/A0A5F5PPB8",2
"GO:0002102","GO:0002102","podosome","1/39","6/612",0.327503255331984,0.838707575202975,NA,"F6URZ2",1
"GO:0003341","GO:0003341","cilium movement","1/39","6/612",0.327503255331984,0.838707575202975,NA,"A0A3Q2HE28",1
"GO:0005583","GO:0005583","fibrillar collagen trimer","1/39","6/612",0.327503255331984,0.838707575202975,NA,"F6R528",1
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","1/39","6/612",0.327503255331984,0.838707575202975,NA,"A0A3Q2LAH2",1
"GO:0006399","GO:0006399","tRNA metabolic process","1/39","6/612",0.327503255331984,0.838707575202975,NA,"A0A3Q2KTL8",1
"GO:0009123","GO:0009123","nucleoside monophosphate metabolic process","1/39","6/612",0.327503255331984,0.838707575202975,NA,"F7C708",1
"GO:0010712","GO:0010712","regulation of collagen metabolic process","1/39","6/612",0.327503255331984,0.838707575202975,NA,"A0A3Q2HXD5",1
"GO:0014068","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","1/39","6/612",0.327503255331984,0.838707575202975,NA,"Q28377",1
"GO:0016209","GO:0016209","antioxidant activity","1/39","6/612",0.327503255331984,0.838707575202975,NA,"A0A3Q2LQ80",1
"GO:0016504","GO:0016504","peptidase activator activity","1/39","6/612",0.327503255331984,0.838707575202975,NA,"Q28377",1
"GO:0016758","GO:0016758","hexosyltransferase activity","1/39","6/612",0.327503255331984,0.838707575202975,NA,"A0A3Q2I4T2",1
"GO:0021700","GO:0021700","developmental maturation","1/39","6/612",0.327503255331984,0.838707575202975,NA,"A0A3Q2HCD2",1
"GO:0030307","GO:0030307","positive regulation of cell growth","1/39","6/612",0.327503255331984,0.838707575202975,NA,"Q28377",1
"GO:0033628","GO:0033628","regulation of cell adhesion mediated by integrin","1/39","6/612",0.327503255331984,0.838707575202975,NA,"F6URZ2",1
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","1/39","6/612",0.327503255331984,0.838707575202975,NA,"F6Q698",1
"GO:0045103","GO:0045103","intermediate filament-based process","1/39","6/612",0.327503255331984,0.838707575202975,NA,"A0A3Q2HXD5",1
"GO:0045104","GO:0045104","intermediate filament cytoskeleton organization","1/39","6/612",0.327503255331984,0.838707575202975,NA,"A0A3Q2HXD5",1
"GO:0048863","GO:0048863","stem cell differentiation","1/39","6/612",0.327503255331984,0.838707575202975,NA,"Q28377",1
"GO:0051962","GO:0051962","positive regulation of nervous system development","1/39","6/612",0.327503255331984,0.838707575202975,NA,"Q28377",1
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","1/39","6/612",0.327503255331984,0.838707575202975,NA,"Q28377",1
"GO:0061097","GO:0061097","regulation of protein tyrosine kinase activity","1/39","6/612",0.327503255331984,0.838707575202975,NA,"F6Q698",1
"GO:0098643","GO:0098643","banded collagen fibril","1/39","6/612",0.327503255331984,0.838707575202975,NA,"F6R528",1
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway","1/39","6/612",0.327503255331984,0.838707575202975,NA,"F6Q698",1
"GO:0030198","GO:0030198","extracellular matrix organization","3/39","32/612",0.333952106001837,0.848759886538674,NA,"F6R528/F6V881/A0A3Q2LQ80",3
"GO:0043062","GO:0043062","extracellular structure organization","3/39","32/612",0.333952106001837,0.848759886538674,NA,"F6R528/F6V881/A0A3Q2LQ80",3
"GO:0045229","GO:0045229","external encapsulating structure organization","3/39","32/612",0.333952106001837,0.848759886538674,NA,"F6R528/F6V881/A0A3Q2LQ80",3
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","2/39","19/612",0.344553345794537,0.856109367368248,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0050818","GO:0050818","regulation of coagulation","2/39","19/612",0.344553345794537,0.856109367368248,NA,"F6PH38/A0A5F5PPB8",2
"GO:1900046","GO:1900046","regulation of hemostasis","2/39","19/612",0.344553345794537,0.856109367368248,NA,"F6PH38/A0A5F5PPB8",2
"GO:0050896","GO:0050896","response to stimulus","22/39","319/612",0.349860177181163,0.856109367368248,NA,"F6R528/F6V881/H9GZT5/A0A3Q2H908/A0A3Q2HCD2/F6Q698/F6VTD3/Q28377/A0A3Q2LQ80/A0A3Q2HTG2/F6SP74/F7BTW7/F6PH38/A0A3Q2HWQ6/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2HB83/A0A3Q2I4T2/F6URZ2/F6YWC0/H9GZV1/A0A3Q2HXD5",22
"GO:0048518","GO:0048518","positive regulation of biological process","17/39","243/612",0.362556970955134,0.856109367368248,NA,"F6V881/H9GZT5/A0A3Q2HMJ3/A0A3Q2H908/Q28377/F6SP74/F7BTW7/F6PH38/A0A3Q2HWQ6/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2KTL8/F6URZ2/F6YWC0/A0A3Q2GTR9/H9GZV1/A0A3Q2HXD5",17
"GO:0005198","GO:0005198","structural molecule activity","4/39","48/612",0.366148790743275,0.856109367368248,NA,"F6R528/F6PH38/A0A5F5PPB8/A0A3Q2HXD5",4
"GO:0008270","GO:0008270","zinc ion binding","2/39","20/612",0.368568172696248,0.856109367368248,NA,"F6RRN3/F7C708",2
"GO:0043066","GO:0043066","negative regulation of apoptotic process","3/39","34/612",0.37051425944685,0.856109367368248,NA,"A0A3Q2HCD2/F6PH38/A0A5F5PPB8",3
"GO:0001706","GO:0001706","endoderm formation","1/39","7/612",0.370782748800718,0.856109367368248,NA,"Q28377",1
"GO:0001822","GO:0001822","kidney development","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2HCD2",1
"GO:0005516","GO:0005516","calmodulin binding","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2HJD6",1
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","1/39","7/612",0.370782748800718,0.856109367368248,NA,"F6Q698",1
"GO:0007272","GO:0007272","ensheathment of neurons","1/39","7/612",0.370782748800718,0.856109367368248,NA,"F6YF28",1
"GO:0007283","GO:0007283","spermatogenesis","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2LQ80",1
"GO:0007492","GO:0007492","endoderm development","1/39","7/612",0.370782748800718,0.856109367368248,NA,"Q28377",1
"GO:0008366","GO:0008366","axon ensheathment","1/39","7/612",0.370782748800718,0.856109367368248,NA,"F6YF28",1
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis","1/39","7/612",0.370782748800718,0.856109367368248,NA,"F6YF28",1
"GO:0014065","GO:0014065","phosphatidylinositol 3-kinase signaling","1/39","7/612",0.370782748800718,0.856109367368248,NA,"Q28377",1
"GO:0014066","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","1/39","7/612",0.370782748800718,0.856109367368248,NA,"Q28377",1
"GO:0031406","GO:0031406","carboxylic acid binding","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2I4T2",1
"GO:0032838","GO:0032838","plasma membrane bounded cell projection cytoplasm","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2HE28",1
"GO:0032964","GO:0032964","collagen biosynthetic process","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2HXD5",1
"GO:0034341","GO:0034341","response to interferon-gamma","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2HXD5",1
"GO:0035987","GO:0035987","endodermal cell differentiation","1/39","7/612",0.370782748800718,0.856109367368248,NA,"Q28377",1
"GO:0042552","GO:0042552","myelination","1/39","7/612",0.370782748800718,0.856109367368248,NA,"F6YF28",1
"GO:0043230","GO:0043230","extracellular organelle","1/39","7/612",0.370782748800718,0.856109367368248,NA,"Q28377",1
"GO:0045335","GO:0045335","phagocytic vesicle","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2HXD5",1
"GO:0045727","GO:0045727","positive regulation of translation","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2HXD5",1
"GO:0045927","GO:0045927","positive regulation of growth","1/39","7/612",0.370782748800718,0.856109367368248,NA,"Q28377",1
"GO:0048029","GO:0048029","monosaccharide binding","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2I4T2",1
"GO:0048232","GO:0048232","male gamete generation","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2LQ80",1
"GO:0051260","GO:0051260","protein homooligomerization","1/39","7/612",0.370782748800718,0.856109367368248,NA,"F6SZJ2",1
"GO:0065010","GO:0065010","extracellular membrane-bounded organelle","1/39","7/612",0.370782748800718,0.856109367368248,NA,"Q28377",1
"GO:0070062","GO:0070062","extracellular exosome","1/39","7/612",0.370782748800718,0.856109367368248,NA,"Q28377",1
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2HXD5",1
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2HXD5",1
"GO:0071346","GO:0071346","cellular response to interferon-gamma","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2HXD5",1
"GO:0097718","GO:0097718","disordered domain specific binding","1/39","7/612",0.370782748800718,0.856109367368248,NA,"Q28377",1
"GO:0099568","GO:0099568","cytoplasmic region","1/39","7/612",0.370782748800718,0.856109367368248,NA,"A0A3Q2HE28",1
"GO:1903561","GO:1903561","extracellular vesicle","1/39","7/612",0.370782748800718,0.856109367368248,NA,"Q28377",1
"GO:0098609","GO:0098609","cell-cell adhesion","4/39","49/612",0.381507611436499,0.878861141414218,NA,"A0A3Q2HMJ3/F6PH38/A0A5F5PPB8/F6URZ2",4
"GO:0005975","GO:0005975","carbohydrate metabolic process","3/39","35/612",0.388712892247767,0.889368045981852,NA,"F7D917/A0A3Q2I4T2/A0A3Q2HJD6",3
"GO:0031175","GO:0031175","neuron projection development","3/39","35/612",0.388712892247767,0.889368045981852,NA,"Q28377/F6YF28/A0A3Q2HXD5",3
"GO:0043408","GO:0043408","regulation of MAPK cascade","3/39","35/612",0.388712892247767,0.889368045981852,NA,"Q28377/F6PH38/A0A5F5PPB8",3
"GO:0061041","GO:0061041","regulation of wound healing","2/39","21/612",0.392267015033461,0.895469271875028,NA,"F6PH38/A0A5F5PPB8",2
"GO:0007155","GO:0007155","cell adhesion","7/39","95/612",0.402106756068094,0.902273816541851,NA,"F6R528/F6V881/A0A3Q2HMJ3/Q28377/F6PH38/A0A5F5PPB8/F6URZ2",7
"GO:0043069","GO:0043069","negative regulation of programmed cell death","3/39","36/612",0.406810214451715,0.902273816541851,NA,"A0A3Q2HCD2/F6PH38/A0A5F5PPB8",3
"GO:0003014","GO:0003014","renal system process","1/39","8/612",0.411343860861498,0.902273816541851,NA,"A0A3Q2HCD2",1
"GO:0006953","GO:0006953","acute-phase response","1/39","8/612",0.411343860861498,0.902273816541851,NA,"Q28377",1
"GO:0008509","GO:0008509","anion transmembrane transporter activity","1/39","8/612",0.411343860861498,0.902273816541851,NA,"A0A3Q2HLR9",1
"GO:0019882","GO:0019882","antigen processing and presentation","1/39","8/612",0.411343860861498,0.902273816541851,NA,"A0A3Q2HMJ3",1
"GO:0031514","GO:0031514","motile cilium","1/39","8/612",0.411343860861498,0.902273816541851,NA,"A0A3Q2HE28",1
"GO:0032456","GO:0032456","endocytic recycling","1/39","8/612",0.411343860861498,0.902273816541851,NA,"F6SZJ2",1
"GO:0033500","GO:0033500","carbohydrate homeostasis","1/39","8/612",0.411343860861498,0.902273816541851,NA,"A0A3Q2I4T2",1
"GO:0038127","GO:0038127","ERBB signaling pathway","1/39","8/612",0.411343860861498,0.902273816541851,NA,"F6Q698",1
"GO:0042593","GO:0042593","glucose homeostasis","1/39","8/612",0.411343860861498,0.902273816541851,NA,"A0A3Q2I4T2",1
"GO:0048407","GO:0048407","platelet-derived growth factor binding","1/39","8/612",0.411343860861498,0.902273816541851,NA,"F6R528",1
"GO:0048762","GO:0048762","mesenchymal cell differentiation","1/39","8/612",0.411343860861498,0.902273816541851,NA,"Q28377",1
"GO:0050840","GO:0050840","extracellular matrix binding","1/39","8/612",0.411343860861498,0.902273816541851,NA,"F6V881",1
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","1/39","8/612",0.411343860861498,0.902273816541851,NA,"Q28377",1
"GO:0060485","GO:0060485","mesenchyme development","1/39","8/612",0.411343860861498,0.902273816541851,NA,"Q28377",1
"GO:0098644","GO:0098644","complex of collagen trimers","1/39","8/612",0.411343860861498,0.902273816541851,NA,"F6R528",1
"GO:0140098","GO:0140098","catalytic activity, acting on RNA","1/39","8/612",0.411343860861498,0.902273816541851,NA,"A0A3Q2KTL8",1
"GO:0042326","GO:0042326","negative regulation of phosphorylation","2/39","22/612",0.415592931425267,0.90961663298936,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0048666","GO:0048666","neuron development","3/39","37/612",0.424774468110045,0.926168526114372,NA,"Q28377/F6YF28/A0A3Q2HXD5",3
"GO:0071944","GO:0071944","cell periphery","18/39","266/612",0.424991107622353,0.926168526114372,NA,"F6R528/F6V881/H9GZT5/A0A3Q2HMJ3/A0A3Q2H908/Q28377/A0A3Q2HTG2/F6SP74/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2HLR9/A0A3Q2HB83/A0A3Q2HJD6/A0A3Q2GTR9/H9GZV1/A0A3Q2HC10/A0A3Q2HXD5",18
"GO:0045859","GO:0045859","regulation of protein kinase activity","2/39","23/612",0.438497136334283,0.940658284051095,NA,"F6Q698/A0A3Q2KTL8",2
"GO:1903034","GO:1903034","regulation of response to wounding","2/39","23/612",0.438497136334283,0.940658284051095,NA,"F6PH38/A0A5F5PPB8",2
"GO:0098772","GO:0098772","molecular function regulator activity","6/39","83/612",0.439078176656613,0.940658284051095,NA,"A0A5F5PU06/Q28377/F7DAF6/F6QX36/A0A3Q2HWQ6/A0A3Q2KTL8",6
"GO:0022008","GO:0022008","neurogenesis","4/39","53/612",0.442575934305071,0.940658284051095,NA,"F6V881/Q28377/F6YF28/A0A3Q2HXD5",4
"GO:0001704","GO:0001704","formation of primary germ layer","1/39","9/612",0.449353114878719,0.940658284051095,NA,"Q28377",1
"GO:0002237","GO:0002237","response to molecule of bacterial origin","1/39","9/612",0.449353114878719,0.940658284051095,NA,"A0A3Q2HXD5",1
"GO:0003774","GO:0003774","cytoskeletal motor activity","1/39","9/612",0.449353114878719,0.940658284051095,NA,"A0A3Q2HE28",1
"GO:0005200","GO:0005200","structural constituent of cytoskeleton","1/39","9/612",0.449353114878719,0.940658284051095,NA,"A0A3Q2HXD5",1
"GO:0005875","GO:0005875","microtubule associated complex","1/39","9/612",0.449353114878719,0.940658284051095,NA,"A0A3Q2HE28",1
"GO:0005882","GO:0005882","intermediate filament","1/39","9/612",0.449353114878719,0.940658284051095,NA,"A0A3Q2HXD5",1
"GO:0008022","GO:0008022","protein C-terminus binding","1/39","9/612",0.449353114878719,0.940658284051095,NA,"Q28377",1
"GO:0008361","GO:0008361","regulation of cell size","1/39","9/612",0.449353114878719,0.940658284051095,NA,"Q28377",1
"GO:0031345","GO:0031345","negative regulation of cell projection organization","1/39","9/612",0.449353114878719,0.940658284051095,NA,"A0A3Q2HXD5",1
"GO:0032496","GO:0032496","response to lipopolysaccharide","1/39","9/612",0.449353114878719,0.940658284051095,NA,"A0A3Q2HXD5",1
"GO:0042180","GO:0042180","cellular ketone metabolic process","1/39","9/612",0.449353114878719,0.940658284051095,NA,"A0A3Q2HCD2",1
"GO:0046434","GO:0046434","organophosphate catabolic process","1/39","9/612",0.449353114878719,0.940658284051095,NA,"F7C708",1
"GO:0055037","GO:0055037","recycling endosome","1/39","9/612",0.449353114878719,0.940658284051095,NA,"F6SZJ2",1
"GO:0071216","GO:0071216","cellular response to biotic stimulus","1/39","9/612",0.449353114878719,0.940658284051095,NA,"A0A3Q2HXD5",1
"GO:0072001","GO:0072001","renal system development","1/39","9/612",0.449353114878719,0.940658284051095,NA,"A0A3Q2HCD2",1
"GO:0000165","GO:0000165","MAPK cascade","3/39","39/612",0.460188529324887,0.958941611080972,NA,"Q28377/F6PH38/A0A5F5PPB8",3
"GO:0060548","GO:0060548","negative regulation of cell death","3/39","39/612",0.460188529324887,0.958941611080972,NA,"A0A3Q2HCD2/F6PH38/A0A5F5PPB8",3
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","2/39","24/612",0.46093823723912,0.958941611080972,NA,"F6PH38/A0A5F5PPB8",2
"GO:0005886","GO:0005886","plasma membrane","15/39","226/612",0.48136288389736,0.982593968586525,NA,"H9GZT5/A0A3Q2HMJ3/A0A3Q2H908/Q28377/F6SP74/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2HLR9/A0A3Q2HB83/A0A3Q2HJD6/A0A3Q2GTR9/H9GZV1/A0A3Q2HC10/A0A3Q2HXD5",15
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","2/39","25/612",0.482881532001436,0.982593968586525,NA,"F6PH38/A0A5F5PPB8",2
"GO:0048812","GO:0048812","neuron projection morphogenesis","2/39","25/612",0.482881532001436,0.982593968586525,NA,"Q28377/F6YF28",2
"GO:0005581","GO:0005581","collagen trimer","1/39","10/612",0.484967092523379,0.982593968586525,NA,"F6R528",1
"GO:0006520","GO:0006520","cellular amino acid metabolic process","1/39","10/612",0.484967092523379,0.982593968586525,NA,"A0A3Q2KTL8",1
"GO:0016791","GO:0016791","phosphatase activity","1/39","10/612",0.484967092523379,0.982593968586525,NA,"A0A3Q2LAH2",1
"GO:0019207","GO:0019207","kinase regulator activity","1/39","10/612",0.484967092523379,0.982593968586525,NA,"A0A3Q2KTL8",1
"GO:0019838","GO:0019838","growth factor binding","1/39","10/612",0.484967092523379,0.982593968586525,NA,"F6R528",1
"GO:0019842","GO:0019842","vitamin binding","1/39","10/612",0.484967092523379,0.982593968586525,NA,"A0A3Q2I4T2",1
"GO:0043010","GO:0043010","camera-type eye development","1/39","10/612",0.484967092523379,0.982593968586525,NA,"A0A3Q2HXD5",1
"GO:0043394","GO:0043394","proteoglycan binding","1/39","10/612",0.484967092523379,0.982593968586525,NA,"Q28377",1
"GO:0050767","GO:0050767","regulation of neurogenesis","1/39","10/612",0.484967092523379,0.982593968586525,NA,"Q28377",1
"GO:0051259","GO:0051259","protein complex oligomerization","1/39","10/612",0.484967092523379,0.982593968586525,NA,"F6SZJ2",1
"GO:0007167","GO:0007167","enzyme linked receptor protein signaling pathway","3/39","41/612",0.494747482947251,0.986718106220054,NA,"F6R528/F6Q698/A0A3Q2HXD5",3
"GO:0019904","GO:0019904","protein domain specific binding","3/39","41/612",0.494747482947251,0.986718106220054,NA,"Q28377/A0A3Q2KTL8/A0A3Q2HXD5",3
"GO:0030312","GO:0030312","external encapsulating structure","3/39","41/612",0.494747482947251,0.986718106220054,NA,"F6R528/F6V881/Q28377",3
"GO:0031012","GO:0031012","extracellular matrix","3/39","41/612",0.494747482947251,0.986718106220054,NA,"F6R528/F6V881/Q28377",3
"GO:0007417","GO:0007417","central nervous system development","2/39","26/612",0.504298362139272,0.986718106220054,NA,"F6V881/A0A3Q2HXD5",2
"GO:0008015","GO:0008015","blood circulation","2/39","26/612",0.504298362139272,0.986718106220054,NA,"F6PH38/A0A5F5PPB8",2
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","2/39","26/612",0.504298362139272,0.986718106220054,NA,"F6V881/Q28377",2
"GO:0031400","GO:0031400","negative regulation of protein modification process","2/39","26/612",0.504298362139272,0.986718106220054,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0034329","GO:0034329","cell junction assembly","2/39","26/612",0.504298362139272,0.986718106220054,NA,"Q28377/F6YF28",2
"GO:0043549","GO:0043549","regulation of kinase activity","2/39","26/612",0.504298362139272,0.986718106220054,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0044057","GO:0044057","regulation of system process","2/39","26/612",0.504298362139272,0.986718106220054,NA,"F6PH38/A0A5F5PPB8",2
"GO:1903829","GO:1903829","positive regulation of protein localization","2/39","26/612",0.504298362139272,0.986718106220054,NA,"F6PH38/A0A5F5PPB8",2
"GO:0006954","GO:0006954","inflammatory response","3/39","42/612",0.511651109283964,0.986718106220054,NA,"Q28377/F7BTW7/A0A3Q2HWQ6",3
"GO:0022607","GO:0022607","cellular component assembly","9/39","136/612",0.513378115320662,0.986718106220054,NA,"A0A3Q2HMJ3/Q28377/F6YF28/A0A3Q2HTG2/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2KTL8/F6URZ2",9
"GO:0001558","GO:0001558","regulation of cell growth","1/39","11/612",0.518333011778509,0.986718106220054,NA,"Q28377",1
"GO:0005201","GO:0005201","extracellular matrix structural constituent","1/39","11/612",0.518333011778509,0.986718106220054,NA,"F6R528",1
"GO:0006417","GO:0006417","regulation of translation","1/39","11/612",0.518333011778509,0.986718106220054,NA,"A0A3Q2HXD5",1
"GO:0007043","GO:0007043","cell-cell junction assembly","1/39","11/612",0.518333011778509,0.986718106220054,NA,"F6YF28",1
"GO:0007276","GO:0007276","gamete generation","1/39","11/612",0.518333011778509,0.986718106220054,NA,"A0A3Q2LQ80",1
"GO:0034250","GO:0034250","positive regulation of cellular amide metabolic process","1/39","11/612",0.518333011778509,0.986718106220054,NA,"A0A3Q2HXD5",1
"GO:0045111","GO:0045111","intermediate filament cytoskeleton","1/39","11/612",0.518333011778509,0.986718106220054,NA,"A0A3Q2HXD5",1
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","1/39","11/612",0.518333011778509,0.986718106220054,NA,"A0A3Q2HCD2",1
"GO:0104004","GO:0104004","cellular response to environmental stimulus","1/39","11/612",0.518333011778509,0.986718106220054,NA,"A0A3Q2HCD2",1
"GO:0140110","GO:0140110","transcription regulator activity","1/39","11/612",0.518333011778509,0.986718106220054,NA,"F6RRN3",1
