"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030030","GO:0030030","cell projection organization","5/52","13/216",0.176914031949646,0.708008667722788,NA,"F7BH02/F6VBP9/P60708/A0A3Q2HE26/F6ZIA3",5
"GO:0043632","GO:0043632","modification-dependent macromolecule catabolic process","5/52","13/216",0.176914031949646,0.708008667722788,NA,"A0A5F5Q2W2/F7ANR3/Q8MKD1/F6Z688/F7BRA4",5
"GO:0060429","GO:0060429","epithelium development","5/52","13/216",0.176914031949646,0.708008667722788,NA,"F7BH02/A0A3Q2I3K2/F6WDW3/F6SHJ8/F6ZIA3",5
"GO:0120036","GO:0120036","plasma membrane bounded cell projection organization","5/52","13/216",0.176914031949646,0.708008667722788,NA,"F7BH02/F6VBP9/P60708/A0A3Q2HE26/F6ZIA3",5
"GO:0034641","GO:0034641","cellular nitrogen compound metabolic process","8/52","24/216",0.189191379370831,0.708008667722788,NA,"Q9GKX7/F7BH02/F6ULM3/Q2Z1P9/F6VFV9/F6VBP9/F7B435/F7BRA4",8
"GO:0048731","GO:0048731","system development","14/52","47/216",0.198135737645522,0.708008667722788,NA,"F7C1Y3/F7BH02/F6Z2L5/F6V881/Q2Z1P9/F6VBP9/P60708/F7BKE1/A0A5F5PZX4/A0A3Q2LQH7/Q6WEB5/A0A3Q2LG05/F6ZIA3/P49066",14
"GO:0000003","GO:0000003","reproduction","4/52","10/216",0.198418424599767,0.708008667722788,NA,"F7BKE1/A0A3Q2HE26/A0A5F5PWY1/P49066",4
"GO:0008202","GO:0008202","steroid metabolic process","4/52","10/216",0.198418424599767,0.708008667722788,NA,"F6Z2L5/F6VBP9/F6RM73/P49066",4
"GO:0010243","GO:0010243","response to organonitrogen compound","4/52","10/216",0.198418424599767,0.708008667722788,NA,"F7BH02/F6VBP9/F7B435/A0A3Q2LG05",4
"GO:0010631","GO:0010631","epithelial cell migration","4/52","10/216",0.198418424599767,0.708008667722788,NA,"F6Z2L5/F6VBP9/A0A3Q2LG05/F6SHJ8",4
"GO:0015630","GO:0015630","microtubule cytoskeleton","4/52","10/216",0.198418424599767,0.708008667722788,NA,"F6ULM3/F6R810/F7B435/F6Q666",4
"GO:0022414","GO:0022414","reproductive process","4/52","10/216",0.198418424599767,0.708008667722788,NA,"F7BKE1/A0A3Q2HE26/A0A5F5PWY1/P49066",4
"GO:0052548","GO:0052548","regulation of endopeptidase activity","4/52","10/216",0.198418424599767,0.708008667722788,NA,"P38029/F7ANR3/F7BKE1/F6Z8V2",4
"GO:0090130","GO:0090130","tissue migration","4/52","10/216",0.198418424599767,0.708008667722788,NA,"F6Z2L5/F6VBP9/A0A3Q2LG05/F6SHJ8",4
"GO:0090132","GO:0090132","epithelium migration","4/52","10/216",0.198418424599767,0.708008667722788,NA,"F6Z2L5/F6VBP9/A0A3Q2LG05/F6SHJ8",4
"GO:1901698","GO:1901698","response to nitrogen compound","4/52","10/216",0.198418424599767,0.708008667722788,NA,"F7BH02/F6VBP9/F7B435/A0A3Q2LG05",4
"GO:0030162","GO:0030162","regulation of proteolysis","6/52","17/216",0.198879131098263,0.708008667722788,NA,"P38029/F7ANR3/F6VBP9/F7BKE1/A0A3Q2LG05/F6Z8V2",6
"GO:0009892","GO:0009892","negative regulation of metabolic process","9/52","28/216",0.199611655707624,0.708008667722788,NA,"F7BH02/P38029/F6Z2L5/Q2Z1P9/A0A3Q2I3W5/F6VBP9/F6RM73/P0DN28/F7BKE1",9
"GO:0005737","GO:0005737","cytoplasm","24/52","87/216",0.203061329278508,0.708008667722788,NA,"Q9GKX7/F7BH02/F6ULM3/A0A3Q2LFC7/F6Z2L5/A0A5F5Q2W2/F7ANR3/Q8MKD1/Q2Z1P9/A0A3Q2I3W5/A0A3Q2I3K2/F6VBP9/P60708/F6Z688/F6R810/F6VJG5/P02062/A0A3Q2LQH7/F7B435/F7BRA4/A0A3Q2LG05/F6Q666/F6Z8V2/P49066",24
"GO:0044260","GO:0044260","cellular macromolecule metabolic process","16/52","55/216",0.203222920357448,0.708008667722788,NA,"F7BH02/A0A5F5PYS7/P38029/F6Z2L5/A0A5F5Q2W2/F7ANR3/Q8MKD1/A0A3Q2I3W5/F6VBP9/F6RM73/F6Z688/F7BKE1/F7BRA4/A0A3Q2LG05/F6SHJ8/F6Z8V2",16
"GO:0031324","GO:0031324","negative regulation of cellular metabolic process","7/52","21/216",0.214524184975969,0.708008667722788,NA,"F7BH02/P38029/Q2Z1P9/A0A3Q2I3W5/F6VBP9/P0DN28/F7BKE1",7
"GO:0000226","GO:0000226","microtubule cytoskeleton organization","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F7BH02/A0A3Q2HE26/F6Q666",3
"GO:0003006","GO:0003006","developmental process involved in reproduction","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F7BKE1/A0A3Q2HE26/P49066",3
"GO:0005794","GO:0005794","Golgi apparatus","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F7BH02/F6VBP9/F7B435",3
"GO:0006066","GO:0006066","alcohol metabolic process","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:0006650","GO:0006650","glycerophospholipid metabolic process","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F6Z2L5/F6RM73/A0A3Q2LG05",3
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","3/52","7/216",0.221937874898825,0.708008667722788,NA,"Q2Z1P9/A0A3Q2I3W5/F6VBP9",3
"GO:0010720","GO:0010720","positive regulation of cell development","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F7BH02/F6Z2L5/F7BKE1",3
"GO:0019218","GO:0019218","regulation of steroid metabolic process","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:0019953","GO:0019953","sexual reproduction","3/52","7/216",0.221937874898825,0.708008667722788,NA,"A0A3Q2HE26/A0A5F5PWY1/P49066",3
"GO:0030258","GO:0030258","lipid modification","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:0032787","GO:0032787","monocarboxylic acid metabolic process","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F6ULM3/F6Z2L5/Q2Z1P9",3
"GO:0034367","GO:0034367","protein-containing complex remodeling","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:0034368","GO:0034368","protein-lipid complex remodeling","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:0034369","GO:0034369","plasma lipoprotein particle remodeling","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:0042326","GO:0042326","negative regulation of phosphorylation","3/52","7/216",0.221937874898825,0.708008667722788,NA,"Q2Z1P9/A0A3Q2I3W5/F6VBP9",3
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","3/52","7/216",0.221937874898825,0.708008667722788,NA,"Q2Z1P9/A0A3Q2I3W5/F6VBP9",3
"GO:0051223","GO:0051223","regulation of protein transport","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F7BH02/A0A3Q2I3K2/F6VBP9",3
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F6Z2L5/Q2Z1P9/F6VBP9",3
"GO:0070201","GO:0070201","regulation of establishment of protein localization","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F7BH02/A0A3Q2I3K2/F6VBP9",3
"GO:0071825","GO:0071825","protein-lipid complex subunit organization","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:0071827","GO:0071827","plasma lipoprotein particle organization","3/52","7/216",0.221937874898825,0.708008667722788,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:0009719","GO:0009719","response to endogenous stimulus","5/52","14/216",0.225825108159999,0.708008667722788,NA,"F7BH02/F6VBP9/F7B435/A0A3Q2LG05/F6ZIA3",5
"GO:0071702","GO:0071702","organic substance transport","8/52","25/216",0.226069328528655,0.708008667722788,NA,"F7BH02/F6Z2L5/Q2Z1P9/A0A3Q2I3K2/F6VBP9/F6RM73/P0DN28/F7A1W7",8
"GO:0019222","GO:0019222","regulation of metabolic process","16/52","56/216",0.22971900701447,0.708008667722788,NA,"Q9GKX7/F7BH02/P38029/F6Z2L5/F7ANR3/Q2Z1P9/A0A3Q2I3W5/F6VBP9/F6RM73/P0DN28/F7BKE1/F7B435/F7BRA4/A0A3Q2LG05/F7A1W7/F6Z8V2",16
"GO:0043231","GO:0043231","intracellular membrane-bounded organelle","17/52","60/216",0.230722810553689,0.708008667722788,NA,"Q9GKX7/F7BH02/F6Z2L5/A0A5F5Q2W2/F7ANR3/Q8MKD1/F6WFI8/F6VFV9/A0A3Q2I3W5/F6VBP9/P60708/F6Z688/F6X200/F7B435/F7BRA4/A0A3Q2LG05/F6Z8V2",17
"GO:0005886","GO:0005886","plasma membrane","19/52","68/216",0.231292849354465,0.708008667722788,NA,"F7C1Y3/Q9GKX7/F7BH02/A0A5F5PYS7/A0A3Q2LFC7/Q2Z1P9/F6WGX6/A0A3Q2I3W5/F6VBP9/P60708/A0A3Q2LBD1/F6X200/F6VJG5/A0A3Q2LQH7/Q6WEB5/F7B435/A0A3Q2H306/F6SHJ8/F6ZIA3",19
"GO:0007010","GO:0007010","cytoskeleton organization","6/52","18/216",0.243842898333863,0.708008667722788,NA,"F7BH02/F6Z2L5/A0A3Q2I3K2/A0A3Q2HE26/F6SHJ8/F6Q666",6
"GO:0000278","GO:0000278","mitotic cell cycle","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/F6Q666",2
"GO:0002440","GO:0002440","production of molecular mediator of immune response","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F6RM73",2
"GO:0002700","GO:0002700","regulation of production of molecular mediator of immune response","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F6RM73",2
"GO:0005813","GO:0005813","centrosome","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6ULM3/F7B435",2
"GO:0005874","GO:0005874","microtubule","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6R810/F6Q666",2
"GO:0006090","GO:0006090","pyruvate metabolic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6ULM3/Q2Z1P9",2
"GO:0006096","GO:0006096","glycolytic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6ULM3/Q2Z1P9",2
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6ULM3/Q2Z1P9",2
"GO:0006694","GO:0006694","steroid biosynthetic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F6VBP9",2
"GO:0006757","GO:0006757","ATP generation from ADP","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6ULM3/Q2Z1P9",2
"GO:0007009","GO:0007009","plasma membrane organization","2/52","4/216",0.245103789439528,0.708008667722788,NA,"Q2Z1P9/F6ZIA3",2
"GO:0007051","GO:0007051","spindle organization","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/F6Q666",2
"GO:0007264","GO:0007264","small GTPase mediated signal transduction","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F6VBP9",2
"GO:0007272","GO:0007272","ensheathment of neurons","2/52","4/216",0.245103789439528,0.708008667722788,NA,"A0A5F5PZX4/Q6WEB5",2
"GO:0007276","GO:0007276","gamete generation","2/52","4/216",0.245103789439528,0.708008667722788,NA,"A0A3Q2HE26/P49066",2
"GO:0008366","GO:0008366","axon ensheathment","2/52","4/216",0.245103789439528,0.708008667722788,NA,"A0A5F5PZX4/Q6WEB5",2
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6ULM3/Q2Z1P9",2
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6ULM3/Q2Z1P9",2
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6ULM3/Q2Z1P9",2
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6ULM3/Q2Z1P9",2
"GO:0009628","GO:0009628","response to abiotic stimulus","2/52","4/216",0.245103789439528,0.708008667722788,NA,"Q9GKX7/A0A3Q2LG05",2
"GO:0009743","GO:0009743","response to carbohydrate","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6RM73/A0A3Q2LG05",2
"GO:0009746","GO:0009746","response to hexose","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6RM73/A0A3Q2LG05",2
"GO:0009749","GO:0009749","response to glucose","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6RM73/A0A3Q2LG05",2
"GO:0009890","GO:0009890","negative regulation of biosynthetic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/F6VBP9",2
"GO:0009991","GO:0009991","response to extracellular stimulus","2/52","4/216",0.245103789439528,0.708008667722788,NA,"A0A3Q2I3K2/F6VBP9",2
"GO:0010256","GO:0010256","endomembrane system organization","2/52","4/216",0.245103789439528,0.708008667722788,NA,"Q2Z1P9/F6ZIA3",2
"GO:0010770","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/F6Z2L5",2
"GO:0010874","GO:0010874","regulation of cholesterol efflux","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F6VBP9",2
"GO:0010875","GO:0010875","positive regulation of cholesterol efflux","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F6VBP9",2
"GO:0010975","GO:0010975","regulation of neuron projection development","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/F6VBP9",2
"GO:0016052","GO:0016052","carbohydrate catabolic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6ULM3/Q2Z1P9",2
"GO:0019433","GO:0019433","triglyceride catabolic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/P0DN28",2
"GO:0031210","GO:0031210","phosphatidylcholine binding","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F6RM73",2
"GO:0031346","GO:0031346","positive regulation of cell projection organization","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/F6VBP9",2
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7ANR3/Q8MKD1",2
"GO:0031667","GO:0031667","response to nutrient levels","2/52","4/216",0.245103789439528,0.708008667722788,NA,"A0A3Q2I3K2/F6VBP9",2
"GO:0032504","GO:0032504","multicellular organism reproduction","2/52","4/216",0.245103789439528,0.708008667722788,NA,"A0A3Q2HE26/P49066",2
"GO:0034284","GO:0034284","response to monosaccharide","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6RM73/A0A3Q2LG05",2
"GO:0034374","GO:0034374","low-density lipoprotein particle remodeling","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6VBP9/F6RM73",2
"GO:0042180","GO:0042180","cellular ketone metabolic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/P49066",2
"GO:0042552","GO:0042552","myelination","2/52","4/216",0.245103789439528,0.708008667722788,NA,"A0A5F5PZX4/Q6WEB5",2
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","2/52","4/216",0.245103789439528,0.708008667722788,NA,"A0A3Q2I3W5/A0A3Q2LG05",2
"GO:0043113","GO:0043113","receptor clustering","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/F6VBP9",2
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7ANR3/Q8MKD1",2
"GO:0045862","GO:0045862","positive regulation of proteolysis","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6VBP9/A0A3Q2LG05",2
"GO:0046031","GO:0046031","ADP metabolic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6ULM3/Q2Z1P9",2
"GO:0046165","GO:0046165","alcohol biosynthetic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F6VBP9",2
"GO:0046434","GO:0046434","organophosphate catabolic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6RM73/F7A1W7",2
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F6VBP9",2
"GO:0046939","GO:0046939","nucleotide phosphorylation","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6ULM3/Q2Z1P9",2
"GO:0048608","GO:0048608","reproductive structure development","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BKE1/P49066",2
"GO:0048609","GO:0048609","multicellular organismal reproductive process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"A0A3Q2HE26/P49066",2
"GO:0048732","GO:0048732","gland development","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F7BKE1",2
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6VBP9/F7BKE1",2
"GO:0050708","GO:0050708","regulation of protein secretion","2/52","4/216",0.245103789439528,0.708008667722788,NA,"A0A3Q2I3K2/F6VBP9",2
"GO:0050997","GO:0050997","quaternary ammonium group binding","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F6RM73",2
"GO:0051006","GO:0051006","positive regulation of lipoprotein lipase activity","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F7A1W7",2
"GO:0051051","GO:0051051","negative regulation of transport","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6VBP9/F6RM73",2
"GO:0051345","GO:0051345","positive regulation of hydrolase activity","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F7A1W7",2
"GO:0060193","GO:0060193","positive regulation of lipase activity","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F7A1W7",2
"GO:0060322","GO:0060322","head development","2/52","4/216",0.245103789439528,0.708008667722788,NA,"A0A5F5PZX4/F6ZIA3",2
"GO:0061365","GO:0061365","positive regulation of triglyceride lipase activity","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F7A1W7",2
"GO:0061458","GO:0061458","reproductive system development","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BKE1/P49066",2
"GO:0062014","GO:0062014","negative regulation of small molecule metabolic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"Q2Z1P9/F6VBP9",2
"GO:0072659","GO:0072659","protein localization to plasma membrane","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/Q2Z1P9",2
"GO:0090407","GO:0090407","organophosphate biosynthetic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F6RM73",2
"GO:0110053","GO:0110053","regulation of actin filament organization","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/F6Z2L5",2
"GO:0140513","GO:0140513","nuclear protein-containing complex","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/P60708",2
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/F6Q666",2
"GO:1900024","GO:1900024","regulation of substrate adhesion-dependent cell spreading","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/F6Z2L5",2
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F6Z2L5/F6VBP9",2
"GO:1990778","GO:1990778","protein localization to cell periphery","2/52","4/216",0.245103789439528,0.708008667722788,NA,"F7BH02/Q2Z1P9",2
"GO:0006725","GO:0006725","cellular aromatic compound metabolic process","7/52","22/216",0.256410457765255,0.735080397911101,NA,"F7BH02/F6ULM3/Q2Z1P9/F6VFV9/F6VBP9/F7B435/F7BRA4",7
"GO:0005215","GO:0005215","transporter activity","4/52","11/216",0.257696896726065,0.735080397911101,NA,"F6Z2L5/Q2Z1P9/F6VBP9/F6RM73",4
"GO:0006511","GO:0006511","ubiquitin-dependent protein catabolic process","4/52","11/216",0.257696896726065,0.735080397911101,NA,"A0A5F5Q2W2/F7ANR3/F6Z688/F7BRA4",4
"GO:0051129","GO:0051129","negative regulation of cellular component organization","4/52","11/216",0.257696896726065,0.735080397911101,NA,"F7BH02/F6Z2L5/F6VBP9/F6RM73",4
"GO:0052547","GO:0052547","regulation of peptidase activity","4/52","11/216",0.257696896726065,0.735080397911101,NA,"P38029/F7ANR3/F7BKE1/F6Z8V2",4
"GO:0032991","GO:0032991","protein-containing complex","23/52","86/216",0.278460710743178,0.792328356503656,NA,"Q9GKX7/F7BH02/F6Z2L5/A0A5F5Q2W2/F7ANR3/F6WFI8/F6VFV9/F6VBP9/F6RM73/P0DN28/P60708/F6Z688/A0A5F5PQA2/A0A3Q2LBD1/F6X200/F6VJG5/P02062/A0A3Q2LQH7/F7B435/F7BRA4/A0A3Q2H306/F7A1W7/F6Z8V2",23
"GO:0007275","GO:0007275","multicellular organism development","14/52","50/216",0.286456352057514,0.813051486810009,NA,"F7C1Y3/F7BH02/F6Z2L5/F6V881/Q2Z1P9/F6VBP9/P60708/F7BKE1/A0A5F5PZX4/A0A3Q2LQH7/Q6WEB5/A0A3Q2LG05/F6ZIA3/P49066",14
"GO:0002009","GO:0002009","morphogenesis of an epithelium","3/52","8/216",0.296683479569347,0.821640413079186,NA,"F7BH02/F6WDW3/F6ZIA3",3
"GO:0003676","GO:0003676","nucleic acid binding","3/52","8/216",0.296683479569347,0.821640413079186,NA,"F6WFI8/F6VFV9/F7BRA4",3
"GO:0008285","GO:0008285","negative regulation of cell population proliferation","3/52","8/216",0.296683479569347,0.821640413079186,NA,"F6VBP9/F7BKE1/A0A3Q2LG05",3
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","3/52","8/216",0.296683479569347,0.821640413079186,NA,"F7BH02/F6Z2L5/F6V881",3
"GO:0033344","GO:0033344","cholesterol efflux","3/52","8/216",0.296683479569347,0.821640413079186,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:0048729","GO:0048729","tissue morphogenesis","3/52","8/216",0.296683479569347,0.821640413079186,NA,"F7BH02/F6WDW3/F6ZIA3",3
"GO:0050727","GO:0050727","regulation of inflammatory response","3/52","8/216",0.296683479569347,0.821640413079186,NA,"A0A5F5PYS7/F6Z2L5/F6VBP9",3
"GO:0070161","GO:0070161","anchoring junction","3/52","8/216",0.296683479569347,0.821640413079186,NA,"F7BH02/P60708/F6X200",3
"GO:0071417","GO:0071417","cellular response to organonitrogen compound","3/52","8/216",0.296683479569347,0.821640413079186,NA,"F7BH02/F7B435/A0A3Q2LG05",3
"GO:1901699","GO:1901699","cellular response to nitrogen compound","3/52","8/216",0.296683479569347,0.821640413079186,NA,"F7BH02/F7B435/A0A3Q2LG05",3
"GO:0065003","GO:0065003","protein-containing complex assembly","7/52","23/216",0.300644736825589,0.830594781399509,NA,"A0A5F5PYS7/F6ULM3/F6Z2L5/F6WFI8/F6VFV9/F6VBP9/F6RM73",7
"GO:0044238","GO:0044238","primary metabolic process","23/52","87/216",0.305557363457044,0.839854493530112,NA,"F7BH02/A0A5F5PYS7/F6ULM3/P38029/F6Z2L5/A0A5F5Q2W2/F7ANR3/Q8MKD1/Q2Z1P9/F6VFV9/A0A3Q2I3W5/F6VBP9/F6RM73/P0DN28/F6Z688/F7BKE1/F7B435/F7BRA4/A0A3Q2LG05/F7A1W7/F6SHJ8/F6Z8V2/P49066",23
"GO:0006464","GO:0006464","cellular protein modification process","8/52","27/216",0.306940686943082,0.839854493530112,NA,"F7BH02/A0A5F5PYS7/F6Z2L5/Q8MKD1/A0A3Q2I3W5/F6VBP9/F6RM73/F6SHJ8",8
"GO:0036211","GO:0036211","protein modification process","8/52","27/216",0.306940686943082,0.839854493530112,NA,"F7BH02/A0A5F5PYS7/F6Z2L5/Q8MKD1/A0A3Q2I3W5/F6VBP9/F6RM73/F6SHJ8",8
"GO:0043412","GO:0043412","macromolecule modification","8/52","27/216",0.306940686943082,0.839854493530112,NA,"F7BH02/A0A5F5PYS7/F6Z2L5/Q8MKD1/A0A3Q2I3W5/F6VBP9/F6RM73/F6SHJ8",8
"GO:0006793","GO:0006793","phosphorus metabolic process","9/52","31/216",0.311383083601106,0.84794295558201,NA,"F6ULM3/F6Z2L5/Q2Z1P9/A0A3Q2I3W5/F6VBP9/F6RM73/F7B435/A0A3Q2LG05/F7A1W7",9
"GO:0006796","GO:0006796","phosphate-containing compound metabolic process","9/52","31/216",0.311383083601106,0.84794295558201,NA,"F6ULM3/F6Z2L5/Q2Z1P9/A0A3Q2I3W5/F6VBP9/F6RM73/F7B435/A0A3Q2LG05/F7A1W7",9
"GO:0001667","GO:0001667","ameboidal-type cell migration","4/52","12/216",0.320120019507844,0.865537777863625,NA,"F6Z2L5/F6VBP9/A0A3Q2LG05/F6SHJ8",4
"GO:0031347","GO:0031347","regulation of defense response","4/52","12/216",0.320120019507844,0.865537777863625,NA,"Q9GKX7/A0A5F5PYS7/F6Z2L5/F6VBP9",4
"GO:1901135","GO:1901135","carbohydrate derivative metabolic process","4/52","12/216",0.320120019507844,0.865537777863625,NA,"F6ULM3/Q2Z1P9/F7B435/A0A3Q2LG05",4
"GO:0034613","GO:0034613","cellular protein localization","5/52","16/216",0.333263957329321,0.875195986069613,NA,"F7BH02/Q2Z1P9/F6VBP9/F6VJG5/A0A3Q2HE26",5
"GO:0070727","GO:0070727","cellular macromolecule localization","5/52","16/216",0.333263957329321,0.875195986069613,NA,"F7BH02/Q2Z1P9/F6VBP9/F6VJG5/A0A3Q2HE26",5
"GO:0051172","GO:0051172","negative regulation of nitrogen compound metabolic process","6/52","20/216",0.341353737676446,0.875195986069613,NA,"F7BH02/P38029/Q2Z1P9/A0A3Q2I3W5/F6VBP9/F7BKE1",6
"GO:0031325","GO:0031325","positive regulation of cellular metabolic process","7/52","24/216",0.346537295777549,0.875195986069613,NA,"Q9GKX7/F6Z2L5/F6VBP9/F6RM73/F7B435/A0A3Q2LG05/F7A1W7",7
"GO:0044249","GO:0044249","cellular biosynthetic process","7/52","24/216",0.346537295777549,0.875195986069613,NA,"Q9GKX7/F7BH02/F6Z2L5/F6VFV9/F6VBP9/F6RM73/F7BRA4",7
"GO:0002698","GO:0002698","negative regulation of immune effector process","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F6Z2L5/F6RM73",2
"GO:0004298","GO:0004298","threonine-type endopeptidase activity","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F6Z688/F6Z8V2",2
"GO:0005815","GO:0005815","microtubule organizing center","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F6ULM3/F7B435",2
"GO:0007015","GO:0007015","actin filament organization","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F7BH02/F6Z2L5",2
"GO:0007423","GO:0007423","sensory organ development","2/52","5/216",0.347470448457086,0.875195986069613,NA,"A0A3Q2LQH7/F6ZIA3",2
"GO:0009306","GO:0009306","protein secretion","2/52","5/216",0.347470448457086,0.875195986069613,NA,"A0A3Q2I3K2/F6VBP9",2
"GO:0010769","GO:0010769","regulation of cell morphogenesis involved in differentiation","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F7BH02/F6Z2L5",2
